duration,protocol_type,service,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_guest_login,serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,level,outcome
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.01,0.06,0.0,255,0.05,0.07,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,http,198,2251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.3,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,327,660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,8,1.0,0.0,0.04,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,290,3501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5,10,1.0,0.0,0.03,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,364,3798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,254,1.0,0.0,0.01,0.0,0.0,0.0,0.0,21,normal
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.38,0.17,0.0,255,0.04,0.08,0.0,1.0,1.0,0.0,0.0,19,neptune
0,tcp,ftp_data,3676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,174,0.62,0.02,0.02,0.0,0.01,0.0,0.0,21,normal
0,tcp,http,278,1826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5,3,1.0,0.0,0.06,0.0,0.0,0.0,0.0,21,normal
0,udp,domain_u,43,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.02,255,1.0,0.01,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,168,7458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.25,12,1.0,0.0,0.08,0.0,0.0,0.0,0.0,21,normal
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.01,0.07,0.0,255,0.01,0.07,0.0,1.0,1.0,0.0,0.0,19,neptune
0,tcp,ftp_data,0,7181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,warezmaster
0,icmp,eco_i,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0.25,0.0,0.0,0.0,0.0,15,nmap
0,tcp,http,405,23786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,9,1.0,0.0,0.05,0.0,0.0,0.0,0.0,21,normal
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.03,0.07,0.0,255,0.04,0.08,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,iso_tsap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.09,0.06,0.0,255,0.07,0.05,0.0,1.0,1.0,0.0,0.0,19,neptune
0,tcp,discard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.05,0.06,0.0,255,0.05,0.07,0.0,0.0,0.0,1.0,1.0,20,neptune
0,tcp,iso_tsap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.04,0.07,0.0,255,0.04,0.07,0.0,0.0,0.0,1.0,1.0,19,neptune
0,tcp,ftp,1236,2451,0,0,0,28,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,119,0.14,0.05,0.0,0.02,0.0,0.07,0.0,2,warezclient
0,udp,private,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,51,0.84,0.04,0.0,0.0,0.0,0.0,0.0,12,nmap
0,tcp,finger,7,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,18,0.06,0.22,0.4,0.0,0.0,0.0,0.0,21,normal
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.1,0.06,0.0,255,0.08,0.08,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,iso_tsap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.06,0.07,0.0,255,0.07,0.07,0.0,1.0,1.0,0.0,0.0,20,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.06,0.06,0.0,255,0.11,0.05,0.0,1.0,1.0,0.0,0.0,19,neptune
0,tcp,http,236,1713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.06,0.07,0.0,255,0.05,0.08,0.0,1.0,1.0,0.0,0.0,19,neptune
0,tcp,name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.01,0.06,0.0,255,0.02,0.08,0.0,1.0,1.0,0.0,0.0,18,neptune
0,tcp,http,187,15028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.11,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.01,0.06,0.0,255,0.06,0.09,0.0,1.0,1.0,0.0,0.0,19,neptune
0,tcp,ftp_data,35195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,0.3,0.02,0.0,0.64,0.53,0.0,0.0,14,normal
0,tcp,http,339,272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,122,1.0,0.0,0.03,0.0,0.0,0.0,0.0,21,normal
0,tcp,other,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1,warezclient
0,tcp,http,269,35215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,discard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.07,0.06,0.0,255,0.07,0.05,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,http,216,902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.0,0.06,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,209,717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,20,1.0,0.0,0.04,0.0,0.0,0.0,0.0,21,normal
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.12,0.06,0.0,255,0.07,0.08,0.0,0.0,0.0,1.0,1.0,18,neptune
0,tcp,supdup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.08,0.06,0.0,255,0.06,0.07,0.0,1.0,1.0,0.0,0.0,20,neptune
0,tcp,http,322,1658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.1,141,1.0,0.0,0.02,0.0,0.0,0.01,0.0,21,normal
0,tcp,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.86,1.0,0.0,1.0,0.0,255,0.0,1.0,0.0,0.16,0.0,0.84,1.0,20,satan
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.15,0.06,0.0,255,0.05,0.07,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,http,289,6329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.01,0.06,0.0,255,0.01,0.07,0.0,1.0,1.0,0.0,0.0,18,neptune
0,tcp,http,295,11111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.17,255,1.0,0.0,0.0,0.01,0.01,0.0,0.0,21,normal
0,udp,domain_u,45,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.02,255,1.0,0.01,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,311,2288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5,123,1.0,0.0,0.01,0.0,0.0,0.03,0.02,21,normal
0,tcp,http,309,839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.0,0.02,0.0,0.0,0.0,0.0,21,normal
0,tcp,auth,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,56,0.04,0.04,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,219,11394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.11,87,1.0,0.0,0.03,0.0,0.0,0.14,0.06,21,normal
0,tcp,http,215,4086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.09,147,1.0,0.0,0.04,0.0,0.0,0.0,0.0,21,normal
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.04,0.06,0.0,255,0.02,0.07,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,http_443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.05,0.05,0.0,255,0.04,0.06,0.0,1.0,1.0,0.0,0.0,20,neptune
0,tcp,ftp_data,10261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,0.41,0.03,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.03,0.05,0.0,255,0.04,0.05,0.0,1.0,1.0,0.0,0.0,20,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.07,0.06,0.0,255,0.05,0.06,0.0,0.0,0.0,1.0,1.0,21,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,168,0.01,0.94,0.0,0.95,1.0,0.0,0.0,18,nmap
0,tcp,http,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,228,0.84,0.02,0.0,0.0,0.0,0.84,1.0,20,normal
0,tcp,http,205,1536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,19,1.0,0.0,0.04,0.0,0.0,0.0,0.0,21,normal
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.57,0.07,0.0,36,0.44,0.06,0.05,1.0,0.37,0.0,0.0,19,neptune
0,icmp,eco_i,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0.27,0.0,0.0,0.0,0.0,15,nmap
0,tcp,http,235,13668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.93,0.0,0.0,1.0,0.0,255,0.0,1.0,0.0,0.07,1.0,0.93,0.0,18,satan
0,udp,domain_u,33,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,70,0.64,0.04,0.0,0.0,0.0,0.0,0.0,21,normal
0,icmp,ecr_i,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,smurf
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.5,1.0,0.0,255,0.0,1.0,0.0,0.0,0.0,1.0,1.0,17,portsweep
0,tcp,http,320,1092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,ftp_data,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,164,0.12,0.04,0.09,0.0,0.0,0.0,0.0,20,normal
0,tcp,http,214,288711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,75,1.0,0.0,0.02,0.01,0.01,0.0,0.0,18,normal
31,tcp,X11,417488,159648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,13,0.92,0.15,0.0,0.08,0.08,0.08,0.08,19,normal
0,tcp,exec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.11,0.06,0.0,255,0.06,0.07,0.0,0.0,0.0,1.0,1.0,20,neptune
0,tcp,http,256,4467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,135,1.0,0.0,0.01,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,492,9020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.17,2,1.0,0.0,0.04,0.0,0.01,0.0,0.0,21,normal
0,tcp,http,151,1946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.0,0.08,0.0,0.0,0.0,0.0,21,normal
0,tcp,csnet_ns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.05,0.06,0.0,255,0.04,0.07,0.0,1.0,1.0,0.0,0.0,20,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.03,0.07,0.0,255,0.05,0.06,0.0,1.0,1.0,0.0,0.0,21,neptune
1,tcp,smtp,798,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,57,0.7,0.11,0.02,0.0,0.0,0.02,0.0,21,normal
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.16,0.07,0.0,255,0.02,0.07,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,login,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.16,0.07,0.0,255,0.05,0.06,0.0,1.0,1.0,0.0,0.0,18,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.06,0.06,0.0,255,0.02,0.07,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,http,205,2543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,200,1800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,other,8325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0,0.0,0.06,0.71,0.0,255,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20,normal
0,tcp,http,308,1512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.01,0.01,21,normal
0,tcp,ftp_data,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,71,0.08,0.04,0.07,0.0,0.04,0.0,0.0,20,normal
0,tcp,kshell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.25,0.08,0.0,255,0.04,0.07,0.0,1.0,1.0,0.0,0.0,18,neptune
0,tcp,http_443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.07,0.05,0.0,255,0.0,0.07,0.0,1.0,1.0,0.0,0.0,18,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.08,0.06,0.0,255,0.06,0.08,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,X11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,1.0,0.5,1.0,0.0,115,0.01,0.03,0.0,0.0,0.0,0.01,1.0,11,normal
0,tcp,http,314,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0,0.0,0.07,0.0,0.0,0.0,0.01,21,normal
0,icmp,ecr_i,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,0.32,0.13,0.0,0.0,0.0,0.0,0.0,19,smurf
0,tcp,http,242,2445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,discard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.06,0.0,255,0.0,0.07,0.0,1.0,1.0,0.0,0.0,18,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,37,1.0,0.0,0.12,0.0,0.0,1.0,0.99,21,normal
0,tcp,netbios_ns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.05,0.07,0.0,255,0.04,0.07,0.0,1.0,1.0,0.0,0.0,20,neptune
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.01,0.06,0.0,255,0.01,0.07,0.0,1.0,1.0,0.0,0.0,19,neptune
0,tcp,http,306,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,219,1899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,46,1.0,0.0,0.08,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,236,5195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,111,1.0,0.0,0.03,0.0,0.0,0.0,0.0,21,normal
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.04,0.06,0.0,255,0.05,0.08,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.09,0.06,0.0,255,0.05,0.07,0.0,1.0,1.0,0.0,0.0,21,neptune
0,udp,other,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,0.0,0.62,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,uucp_path,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.5,1.0,0.0,255,0.0,1.0,0.0,0.0,0.0,1.0,1.0,17,portsweep
0,tcp,http,189,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.09,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,326,2238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,20,1.0,0.0,0.03,0.05,0.01,0.0,0.0,21,normal
0,udp,private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.75,0.04,0.0,255,0.57,0.05,0.0,0.0,0.0,0.0,0.0,19,satan
0,udp,domain_u,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.01,0.0,0.0,0.0,0.0,0.0,19,normal
0,icmp,ecr_i,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,smurf
0,tcp,http,297,839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.24,0.16,0.0,105,0.25,0.04,0.06,1.0,0.84,0.0,0.0,18,neptune
0,icmp,urp_i,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,1.0,0.0,255,0.45,0.01,0.0,0.0,0.0,0.0,0.0,19,normal
0,udp,private,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,0.13,0.01,0.0,0.0,0.0,0.0,0.0,15,teardrop
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.11,0.06,0.0,255,0.08,0.07,0.0,1.0,1.0,0.0,0.0,18,neptune
1,tcp,http,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.33,0.06,0.39,0.0,255,0.8,0.08,0.0,0.17,0.01,0.04,0.0,11,portsweep
0,tcp,kshell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.12,0.06,0.0,255,0.05,0.07,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,ftp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.01,0.07,0.0,255,0.01,0.08,0.0,1.0,1.0,0.0,0.0,20,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.06,0.08,0.0,255,0.05,0.08,0.0,1.0,1.0,0.0,0.0,21,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.88,1.0,0.0,1.0,0.0,255,0.0,0.95,0.0,0.1,0.0,0.78,1.0,20,satan
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.1,0.06,0.0,255,0.05,0.06,0.0,1.0,1.0,0.0,0.0,20,neptune
0,tcp,http,239,23971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,18,1.0,0.0,0.04,0.0,0.0,0.0,0.0,21,normal
0,icmp,eco_i,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,15,ipsweep
0,icmp,urp_i,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.25,0.25,0.0,255,0.08,0.01,0.0,0.0,0.0,0.0,0.0,18,normal
7482,udp,other,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,0.0,0.6,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,236,2412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,97,1.0,0.0,0.02,0.0,0.0,0.0,0.0,21,normal
0,tcp,http,304,1172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.33,43,1.0,0.0,0.05,0.0,0.0,0.0,0.0,21,normal
6,tcp,finger,8,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,115,0.03,0.03,0.4,0.0,0.0,0.0,0.0,21,normal
5,tcp,finger,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,17,normal
23,tcp,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,255,0.0,1.0,0.0,0.0,0.0,0.99,1.0,15,portsweep
0,tcp,smtp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.02,0.06,0.0,255,0.02,0.07,0.0,1.0,1.0,0.0,0.0,21,neptune
0,udp,domain_u,44,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.01,255,0.97,0.01,0.0,0.0,0.0,0.0,0.0,18,normal
3620,udp,other,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255,0.02,0.44,0.0,0.0,0.0,0.0,0.0,21,normal
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.05,0.06,0.0,255,0.02,0.07,0.0,1.0,1.0,0.0,0.0,18,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.0,0.0,1.0,0.0,0.0,13,1.0,0.0,0.02,0.08,0.0,0.0,0.0,18,normal
0,tcp,http,214,3173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,21,1.0,0.0,0.04,0.0,0.0,0.0,0.0,21,normal
